pool_id,stake_key,type
0ac5fabd6b2f75f5583a4de5b141115ab7d036ee66b13070f6968c81,stake1uyhrwf39j4m5pyldk5s4ykcqdevd5v8ygshxtjpq8c5przqlv3znp,owner
0ac5fabd6b2f75f5583a4de5b141115ab7d036ee66b13070f6968c81,stake1u8gajpqath8r9zf3nzyzjfz9x260ky33n50x0wv4hkrz56gyl53tz,delegator
0ac5fabd6b2f75f5583a4de5b141115ab7d036ee66b13070f6968c81,stake1uyhrwf39j4m5pyldk5s4ykcqdevd5v8ygshxtjpq8c5przqlv3znp,delegator
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1u9khq0a2uk67cahzgul4cqqywg2xlyq7erfz7nwpqwnz3ac5mx73r,owner
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1u9khq0a2uk67cahzgul4cqqywg2xlyq7erfz7nwpqwnz3ac5mx73r,delegator
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1uyq25rnmesrtepmws0pw3ly09qxnlz3qag30n83xz9urqzgaf4fy9,delegator
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1uxs8hjp76e5eaweymm0ay4jd29nckh5s34nakmyrf8zmyrqhaf8zf,delegator
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1uyqtacsr006hmht77mger5ysetx3s5lhww5rm06y8h6qmzg86qfas,delegator
11c660b87cb43e4720b053895b3137b4c08f367dbd030127c9c6de9e,stake1uyeppe4rplhgxwtvtuq44anj04ka98a5dgu2gjsx43mq4tq9enx0a,delegator
1575d127ca11492f83430cd0e9d204450dc09e587239c52d542cd1fa,stake1uytmncy4vdjxnuld2gzhggq33lku55wr2e0vudgjsj0kvacmwj3p5,owner
1575d127ca11492f83430cd0e9d204450dc09e587239c52d542cd1fa,stake1uxnuy0rlxkmundwx29w3c8sw2pwvhhzer679294wmxdfc0qf8996l,delegator
1575d127ca11492f83430cd0e9d204450dc09e587239c52d542cd1fa,stake1uytmncy4vdjxnuld2gzhggq33lku55wr2e0vudgjsj0kvacmwj3p5,delegator
18532512ac6b647e89dc297deeea305625f8faa1c84a7fe9b7e02f4e,stake1uxjwaqqrx2ls00zurfusxsmsgwjurfyf7cu52r2j3nvydcqreyeq0,owner
18532512ac6b647e89dc297deeea305625f8faa1c84a7fe9b7e02f4e,stake1uxap947053hpsapx5un9tlpxuce0pnnhlqg9afwkdv22fzq5z63mz,delegator
18532512ac6b647e89dc297deeea305625f8faa1c84a7fe9b7e02f4e,stake1uxjwaqqrx2ls00zurfusxsmsgwjurfyf7cu52r2j3nvydcqreyeq0,delegator
204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,stake1uycn5mrf608mrmrhdhns2ndw47yhkd2c6ca3w4ye3x2r7ys8kx47p,owner
204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,stake1uycn5mrf608mrmrhdhns2ndw47yhkd2c6ca3w4ye3x2r7ys8kx47p,delegator
204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,stake1uxm9gupcrys7f3cx23vvjgl5gxghymp0xtqhr4mpdw5l08snryc2e,delegator
204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,stake1u8r8qc7drm5ld5285sstgqaf9d9ya3hkwla2zs7v3gm3d3sqwv2u5,delegator
204f49517b4b9df91efb81b030a9b33738f4f0f43819fd2c39cb438b,stake1uxl0shf7mczpus86pt5j2uq7gv5rntpuwuewhyj7tq6u9ugntjuwl,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u9lk4zmf2xg6afv8afm9v08a4tthft4c48hhq6qclx63rsqzldms7,owner
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxdvzsmjahqx20jjups626phdu6v56vy0megkc7u6p0dusqvqd6m2,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u9lk4zmf2xg6afv8afm9v08a4tthft4c48hhq6qclx63rsqzldms7,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1ux396ke9m5h5m3k9g575jtkt9z9ausl2a9yypq49cdmde6g53vjvs,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxnljyzts937et8t2zn87uvvmdex8mtu8sy2vp25xcxmdhqhu3pt3,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u9hs675p633d59qx9z9uf29fjuam8fh9pqtsvfg2fmmxmlspavgf3,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8a0c7vq97rj4spgnlqr6e7p69krxkhhchu5v2fsac5v73c3c42r8,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxu23leus0eecgzlf3guh9a9qu4zxrw4d0ssf4lx6028y3sdn0sgn,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1ux88wcq6wnzwsql2eqg2chnnazvydfzngkvc2krzzqglr6g0ms057,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8fsw8d5f93t35e4vlx953jg9vg34vygx3e2sx8se7kxpks9a2n95,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uyer0xyawkml0m263e6uy8yszyfmxv5cwj82669dvq4tcvqz03spu,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8zfrt2s5ru2yk9nv7q0fwmudtgqsswypeg2rguxzn8yhnqkhlpzr,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1ux20p7gehqx4x22em39pftll4zvzz7mhr7lr0gakhv8ad6cmlcdpk,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uyv5ey5ajv00x4u0snautyf6q5lm564ymzuh7shj809ne4s4jgccr,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxpnst38nwqqy2e6wr93u3r44ed6mkdgx6axwnlcs0jqa2c5ynjd7,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u9tzn0ca0phsm3hcv5lzaxz4strpnm9dhjtdq9ymegxg68cvcw8vj,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxgk5ysyfnpzfmr4u56pw5z5em0jd3plyqd4n4s66rha90sg8veex,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1ux7xzlkwj2pjkzs2mmvylaetlny7yr8pdxcn6exsl055glgrf8s6k,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u96dwh5m6y2r60mvll8l7x7ypqextrlum4vgu6hh5ulds0q306pa0,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1ux3cxe4smqh67qcvmwgsp76q993lh6f3kg9r4qqn5acd7fs9eu4d2,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uxnhwze76gfqcg2v3zfvggjuvvp9t65h6c08rh2ve3ytcus3temvx,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1uyn0pk4hy3w2t40qjutvw2cvr8zy0rkz5l52xfzn5s4jeaql9ctxh,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8lf3z8gu0swmg023lsa043gn7zeyt83yaqrpgal32cpdrsnrtasd,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8wxx556577233g8cdt0cvct0sg58gr2m8zp85ddj96ra4secuwqa,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u8ds9ygfvsd5a5s2f8p3rr9swqvnn52z63er025h8j9kq3c0ecj5x,delegator
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,stake1u952fxat9htg5eff5wl8yqx6usdfxkkp0m8q5wuvtag3z2g2lst84,delegator
2352f8c7d0b9f0bf5b342c135d5b25c910491deec1440bd9d27799a6,stake1u8he3t5450r3s0gul8qx2hgkguxr5kawl7sp06j77awskgcvrd5rt,owner
2352f8c7d0b9f0bf5b342c135d5b25c910491deec1440bd9d27799a6,stake1u8he3t5450r3s0gul8qx2hgkguxr5kawl7sp06j77awskgcvrd5rt,delegator
2352f8c7d0b9f0bf5b342c135d5b25c910491deec1440bd9d27799a6,stake1u90vxmj4aasuqu7t4v0hsxqw9gzmpdkdd4kyyv4uff74r8g282dde,delegator
2352f8c7d0b9f0bf5b342c135d5b25c910491deec1440bd9d27799a6,stake1u9zj33gjl7u9y739uxgfawa52nrcm4k2rdnpsdn88zjl8ksrlp2ls,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uydyd5psgvqqx9m3xjg9k3urfq345z4gr8t3q0dpmz4p8cgan6n5u,owner
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uxuntcmrmpfaulmvpdc6673h09egpaj23t23qfmjxsf0aggsqtvlg,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uydyd5psgvqqx9m3xjg9k3urfq345z4gr8t3q0dpmz4p8cgan6n5u,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u8ld6qxds79krte0n39qxtjaw5gme9ujhtpp3k085w9z3ys66gw3e,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u98272387et3mzduf4sa3u599mqknpz2w2xj54emvlxlssct7lnk3,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u9x5laeutlfmec88hyyzxzp3qpvcxu02x2gp6d0fj9ekxzsy8x2vq,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uxz0883msdyvpsx57s8guncgc9nxhdcqtej8eatx369ghrclsnatu,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u9r0unkf8fknq3djre4l96ct9y62tqaq6gndl2t2tfhquzsev3gsl,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u9yl4k8nlvvz4x8twnp6jrjk37zzsdacvnls5s65zhtcucglwsnv2,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uxukap9ru06wtf05thx3s8hdknyhpeex2kq5h9lqtr758egyjwf3e,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u89cygmtzlvc4rj09ms2l9cws8rgdxaschzupypgqpz48qqkrwhhr,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uxceenvvhewgealzw9mjer4rgcfg9vjmju7958yemn5pdlcefjc89,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u92ntn9y8edmq5kgjky32h7p2k5fy75nnsas6dk6jdge24s2c24dp,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1u97ha4q7qjm586uj7fzlhj54e2w4gtp7yqn3ut27hnaf9ncxzwv3k,delegator
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,stake1uy2utsawlsg8kuknf9y49zgrmprdwtufd2meua6flp2jn5q8j5q2u,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9mn5lmd4djlga5cnwns9v5rxtl5zgh8ahjwmn6sl2ydc8c59jh3z,owner
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9mn5lmd4djlga5cnwns9v5rxtl5zgh8ahjwmn6sl2ydc8c59jh3z,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9acuqf9j73eqdxfkyfjhrvw49wvf6qfxec6jc25vlt490s383ux0,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxcyakurlrufylpupjy0l7a0482r8rm56kds7x2umy0d0lglsynwk,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u89jvqyjsc4nqv8rrs9k8lnp3clmm93glwl3gwsexeykypqpxacz5,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8klv489kw4m35p8n99nf7w9wrdmzmjalhxhk0uu05m72aql2ax72,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uyn59t9sd0xymdenzw6pmen60l900he644vqgc6mfhx6lnskujsc6,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9fjxgf5wysgsk4jwg3hlec5223k8280f4gt9xv6wuqnn6c0suc3v,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u924rmzq4yhuakvzq7l4zae8p37x292fg3ue9vutjyq6xzg0erq8q,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxla39zgt9eupkfjcmevmhj56kgu3n4yx7r5xgza5a627mghus6hx,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxdvajl4hqu89n3ylgugqqpc4dwly3ssntw7s9vzacteejgsh78g8,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1ux6zh9a2eu4w3y6yysflh0mu9q0uhgeenfzmernqkuhdxtqfd22pk,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxphg4jykjg7mz7k06x7jxulm66ms7k27g4xpyu0al0zryc7sp2na,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1ux5wzecffkr6r78cukwfthmnhg8gwjxmpytmpxkedvyznusznswdc,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8y5jqqx20mekjkemh4kqjmzjfzu8vwtjdudytlr6wtw25qckpxyl,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uy55krp0fd2lrp9zfyq3r46xtsr5vp0ua0h7r4tp8nztqpgfqjek4,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9wjpyhv9mpuylgc3nnty7dcdc28dnjq3f9yvzcawxgwpeqg70kl6,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9y7ye5s9mw83c449sfjn0cqvp87c49le5d0ph87hejdctqnuuker,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxsnldq0523npuafaerq8r3w84enxf2rp2hcdhxc34q66pqhsfya7,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9hvwyrkwu3e5kc2xykx3slfzanc0tchfq6wcsa2yqw9wtgx0h9pf,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8gjnswmqh3t55paz78fzuqr65eaguggh6kt4e62c6ttruce23ek6,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u83jlr5rqnwq3s4yg22cg6f8h54kwr9zapmthkwmruah37ghtkvkc,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8ahawmn4fwz3v62dnsfqdmsqq7cweu2ayczlyeq4uxhthgd4g3rd,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxczkrtmxl95yjs0la7c55qnu8htrxtkme62p337dds4vksxv3rkg,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9qp37yf0x8h2rvfr96n4000uxe869v2mzy4ujelxl23j8qr3p66j,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8z6ny4qz5ez2aup5wntyynladnya97jux28rlnd6y0g80qf96ml5,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uykyjsunyd69n2axgsf5egm8fjtxxpt6mkfnnl3x2dtvs5cpfclvh,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxhmfqjelpc9lw2vqzwde222c3rga70srmr4x072j9yv0fgakjlmy,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uy09p0gu4va5v04qy7zwx4lp6g7lx58xde3ytm09ngj34jsr3f3ws,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8k3sfc4x9q6hsucvw4n4pycw4yczyj7a6lx9f2h6wuw3ucx7lqx0,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9w99jamf56traeh3ytefk8m2vevwges6gkrlmygdlt54tgawgqf4,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxad82k39jcth0mwcce494emsz90prklfnh4t7nldj733sq7lts5z,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uy7llct7m4tsh28naxl72lr727q5zm3xpvdv9dvv89g0qdg4lf26w,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8kfcphwf7vq5pald4nalfkswd32rcpnh3hsm8prq2rh7vq2wpxg7,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9g4yjg8as8p24ndhknjchc6vnslrlczg7w4ujejm8xmrqckcswzv,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uyu2j4hcre8e4xy57rshkmp8l5n563wavn4c6a6x2fc4jjg55z6qv,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxqvk4eduwzxuafyd4dqmv443sq8qvf08vx8uv2frzhx4xc47fj58,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u9mqcergp2dzwv2r04edt56w5m9g3w83yxh23ddmkkkdzysnk8hzl,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8ujhgk27lrqsdnlutzk3c5a4d3k47d9a9s9gkas420ll2gqvlxue,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uyxlngyug20z5ehs5alctm33pr0pvxhw9f5hewz9ey2mtrs58unhm,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uxawk3r9n9xz5xltqzjyjcxzmw38dr5zzp5aujak4nld8wctese82,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8jx6p8hqn32vtme3q2cmjvv9nmf2dylh5mruqzveps4tjg3r9hmt,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1uy9dwyzdgaau6jcqsa4cvecga2h92e9dgpvar3rtnt0gd3gg89exu,delegator
279d3af9d898261a19860ebc05eed79104915f05ad9f6960b530c3a2,stake1u8le3nfx4jd3hheeez0lr3ff0hmqzklqx2z5wq7sgpqdhccajnvv8,delegator
2c08d16625e9db8c13f81032add67387c23c9166fca89e55ef980d64,stake1u8vf8ndgp7yjlyr3tqf5nk94wqz8ns3pk8frz9gdhjzvxxg9t63h6,owner
2c08d16625e9db8c13f81032add67387c23c9166fca89e55ef980d64,stake1u8vf8ndgp7yjlyr3tqf5nk94wqz8ns3pk8frz9gdhjzvxxg9t63h6,delegator
2c08d16625e9db8c13f81032add67387c23c9166fca89e55ef980d64,stake1u8qwe9hqt5aps8c20zk0l5f84nhskva6nm2py63s2lewhag8lqwgl,delegator
2c88e3a7f6279bda114f92dbbcd78b734f0ebff40ff2bdce647e9c53,stake1uxkyggcpdys8gmxlh6m5wkpva79xm833nhdxptn8qzz4r3gpr74l5,owner
